employee_id,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met,Awards,avg_training_score,Promoted
28796,8,1,1,1,1,35,3,3,1,0,83,1
28797,8,1,0,1,1,30,3,5,1,0,81,0
28798,7,1,1,2,2,35,3,3,0,0,60,1
28799,8,2,1,2,1,31,5,3,1,0,83,0
28800,7,1,1,1,1,27,3,3,1,0,47,0
28801,4,2,1,2,1,30,5,5,0,1,75,1
28802,4,1,1,1,1,33,3,7,1,0,86,1
28803,4,1,1,1,1,33,5,8,1,0,60,1
28804,7,1,1,1,1,33,4,8,1,0,50,0
28805,4,1,0,1,1,28,5,3,0,0,64,0
28806,8,1,1,1,1,31,3,3,0,0,83,1
28807,0,1,1,1,2,25,5,3,1,0,84,0
28808,4,1,0,1,1,35,5,4,0,0,59,0
28809,7,2,1,1,1,40,5,6,0,0,51,0
28810,4,1,1,1,1,42,4,6,0,0,60,0
28811,8,2,1,2,1,36,1,6,0,0,83,0
28812,5,2,0,1,1,42,3,9,0,0,70,0
28813,7,1,1,1,1,28,1,2,0,0,53,0
28814,6,1,0,1,1,25,3,2,0,0,91,0
28815,5,1,0,2,1,46,4,20,0,0,70,0
28816,6,1,1,1,3,30,3,3,0,0,82,0
28817,5,1,1,1,3,27,3,4,0,0,77,0
28818,8,2,1,1,1,57,4,16,0,0,86,0
28819,7,1,1,1,1,46,3,5,0,0,47,0
28820,5,1,0,2,1,30,3,4,0,0,68,0
28821,7,2,1,2,1,29,4,4,0,0,49,0
28822,4,1,0,1,1,29,3,2,1,0,55,0
28823,4,1,1,1,1,31,5,3,1,0,60,0
28824,7,1,1,2,1,28,4,5,0,0,51,0
28825,7,2,1,2,1,32,1,5,0,0,51,0
28826,4,2,1,2,2,38,2,3,0,0,59,0
28827,4,1,0,2,1,42,3,4,1,0,55,0
28828,8,2,0,1,1,34,4,7,1,0,82,0
28829,7,1,1,1,1,30,1,2,0,0,51,0
28830,4,2,1,1,1,41,3,10,1,0,59,0
28831,4,1,1,1,2,35,3,7,0,0,64,0
28832,5,1,0,1,1,30,1,5,0,0,74,0
28833,1,1,1,2,1,28,1,2,0,0,62,0
28834,8,1,1,1,1,27,4,3,1,0,78,0
28835,8,1,1,3,1,31,5,2,1,0,83,0
28836,7,2,0,1,1,47,3,17,0,0,50,0
28837,7,1,1,1,2,37,3,10,0,0,46,0
28838,8,2,1,1,1,37,4,4,1,0,77,0
28839,4,1,0,1,1,38,4,8,0,0,57,0
28840,8,1,1,2,2,34,4,8,1,0,81,1
28841,3,1,1,1,1,43,3,10,0,0,55,0
28842,0,1,1,1,1,30,4,6,0,0,87,0
28843,4,1,1,1,1,28,5,2,0,0,59,0
28844,7,1,1,2,1,43,2,8,0,0,50,0
28845,5,1,1,2,2,36,5,6,1,0,68,0
28846,0,1,1,1,1,37,1,11,0,0,87,0
28847,8,2,0,1,1,47,3,18,0,0,78,0
28848,5,2,1,2,1,40,3,12,0,0,64,0
28849,0,1,1,2,1,30,3,5,0,0,79,0
28850,3,1,1,1,1,29,1,4,0,0,61,0
28851,4,2,1,3,1,34,3,7,0,0,61,0
28852,0,1,1,2,1,30,1,5,0,0,84,0
28853,1,1,0,1,1,48,3,7,1,0,57,0
28854,5,2,0,2,1,51,5,10,1,0,72,0
28855,4,1,0,2,1,30,5,4,1,0,61,0
28856,7,1,1,1,1,29,4,5,0,0,51,0
28857,0,1,1,1,1,33,5,3,0,0,85,0
28858,7,1,1,1,1,32,3,7,1,0,50,0
28859,4,1,1,2,1,45,3,15,0,0,77,1
28860,7,1,0,1,1,33,5,10,0,0,50,0
28861,7,2,0,1,1,49,2,2,0,0,53,0
28862,8,1,0,2,1,29,4,3,1,1,95,1
28863,4,1,1,1,1,32,3,4,0,0,61,0
28864,7,1,1,2,1,35,5,5,0,0,48,0
28865,8,1,0,1,1,50,3,19,0,0,76,0
28866,5,1,1,1,1,30,3,1,1,0,68,0
28867,7,1,1,1,3,47,1,17,0,0,53,0
28868,4,1,1,2,1,37,3,11,0,0,60,0
28869,7,1,1,1,1,29,3,4,1,0,49,0
28870,7,2,1,1,2,47,1,3,1,0,51,0
28871,4,1,1,2,1,38,3,3,1,1,61,1
28872,5,1,1,1,1,42,3,11,0,0,66,0
28873,0,1,1,1,1,31,1,7,1,0,83,0
28874,4,1,1,2,1,46,5,5,1,0,56,0
28875,0,1,1,2,1,29,4,4,0,0,87,0
28876,5,2,0,2,1,40,1,11,0,0,68,0
28877,7,1,1,1,1,36,3,3,1,0,50,0
28878,1,1,1,1,1,30,5,6,0,0,57,0
28879,0,2,1,2,1,35,5,4,1,0,96,1
28880,7,1,1,2,1,49,3,19,1,0,46,0
28881,0,2,1,2,1,39,4,11,0,0,80,0
28882,0,1,1,1,1,38,3,4,0,0,87,0
28883,7,1,1,1,4,28,3,4,1,0,51,0
28884,4,1,0,1,1,48,3,18,0,0,54,0
28885,4,1,1,2,1,49,5,23,0,0,57,0
28886,4,1,1,1,1,35,4,5,0,0,60,0
28887,7,1,0,2,1,25,5,3,0,0,48,0
28888,7,1,1,1,2,46,4,3,0,0,47,0
28889,0,1,1,1,1,31,1,4,0,0,85,0
28890,8,2,0,2,2,49,4,9,0,0,78,0
28891,4,1,0,2,1,30,4,6,0,0,62,0
28892,8,1,0,2,1,30,2,3,0,0,79,0
28893,7,2,1,1,1,37,5,7,0,0,62,1
28894,7,1,0,2,1,24,3,3,0,0,52,0
28895,4,1,1,1,2,31,4,3,0,0,62,0
28896,0,1,1,1,1,29,4,2,0,0,83,0
28897,4,2,1,2,2,36,3,7,0,0,61,0
28898,0,1,0,1,1,27,5,2,1,0,82,0
28899,8,1,0,1,1,28,3,2,0,0,87,0
28900,3,3,1,1,1,24,3,2,1,0,59,0
28901,4,1,0,2,1,37,1,4,0,0,58,0
28902,4,1,1,1,1,34,3,7,1,0,60,0
28903,8,1,1,3,1,38,5,5,0,0,80,0
28904,5,2,1,1,2,47,5,19,0,0,70,0
28905,4,1,1,2,1,36,5,7,1,0,58,0
28906,7,2,0,1,1,57,4,30,0,0,50,0
28907,7,1,0,2,1,58,5,17,0,0,46,0
28908,8,2,1,1,3,34,2,7,0,0,79,0
28909,4,1,0,2,1,34,3,8,0,0,58,0
28910,7,2,1,1,1,39,4,11,1,0,49,1
28911,8,2,0,1,1,42,1,10,0,0,78,0
28912,7,1,1,2,1,35,3,3,0,0,53,0
28913,8,1,1,2,1,49,3,11,0,0,79,0
28914,7,2,1,2,1,43,1,2,1,0,50,0
28915,0,2,1,2,1,35,3,8,0,0,83,0
28916,5,1,0,2,1,33,5,5,0,0,70,0
28917,7,1,1,1,2,28,2,6,0,0,50,0
28918,8,2,0,1,3,35,3,7,0,0,82,0
28919,0,1,1,1,1,31,5,2,1,0,84,0
28920,5,1,1,1,1,41,3,3,1,0,72,0
28921,4,1,1,1,1,36,2,2,0,0,55,0
28922,5,2,1,1,1,40,4,7,1,0,71,1
28923,4,1,1,1,1,39,5,11,0,0,60,0
28924,4,1,0,1,1,31,4,3,0,0,61,0
28925,0,1,1,1,1,28,1,2,0,0,87,0
28926,4,1,0,2,1,46,3,15,0,0,60,0
28927,4,1,0,1,1,35,5,8,1,0,56,0
28928,7,1,1,2,1,45,3,14,0,0,49,0
28929,4,1,0,1,1,47,4,3,0,0,52,0
28930,7,1,1,2,2,34,4,2,1,0,47,0
28931,5,1,1,1,1,29,5,3,0,0,86,1
28932,7,1,1,1,1,34,1,3,1,0,55,0
28933,8,1,0,3,2,27,5,2,0,0,79,0
28934,8,1,1,1,1,32,1,9,0,0,82,0
28935,4,1,1,1,1,27,5,4,1,0,59,0
28936,7,2,1,2,1,44,3,19,1,0,54,0
28937,5,1,0,2,1,42,3,13,1,0,73,0
28938,7,1,1,1,2,28,4,5,0,0,52,0
28939,1,1,1,1,1,25,3,2,1,0,63,1
28940,8,1,1,2,1,54,4,4,1,0,80,0
28941,7,1,0,1,1,30,5,3,0,0,50,0
28942,8,1,0,1,2,29,4,4,0,0,82,0
28943,5,1,1,2,1,30,5,1,0,0,69,0
28944,7,1,1,2,1,33,4,8,0,0,52,0
28945,4,2,1,1,1,32,4,7,1,0,57,0
28946,7,1,1,2,1,53,1,18,0,0,48,0
28947,1,2,1,2,1,36,4,3,0,0,55,0
28948,5,2,0,1,1,42,3,13,0,0,67,0
28949,0,1,1,1,1,35,3,7,0,0,88,0
28950,7,1,1,1,1,30,5,3,0,0,47,0
28951,8,2,0,1,2,48,3,16,0,0,77,0
28952,5,1,0,2,1,39,5,3,1,0,68,0
28953,7,1,1,2,1,36,4,3,1,0,50,0
28954,7,2,0,2,1,34,4,8,0,0,51,0
28955,7,1,1,3,2,36,4,7,0,0,54,0
28956,7,1,0,2,1,26,2,2,0,0,48,0
28957,4,1,1,1,3,36,3,7,0,0,55,0
28958,7,1,1,2,1,30,4,4,0,1,93,1
28959,4,1,1,1,1,33,4,6,0,0,56,0
28960,8,2,1,1,1,44,3,7,1,0,75,0
28961,7,1,1,2,1,35,5,8,0,0,44,0
28962,1,2,1,2,1,45,5,13,1,0,59,0
28963,4,1,1,2,1,28,2,8,1,0,58,0
28964,7,1,1,1,3,30,4,6,0,0,48,0
28965,4,1,1,1,1,36,1,4,0,0,58,0
28966,4,1,1,2,1,52,2,15,0,0,60,0
28967,5,2,1,2,1,32,3,5,0,0,73,0
28968,7,1,1,1,1,44,1,3,0,0,53,0
28969,5,1,1,2,2,35,1,4,1,0,71,0
28970,5,1,1,2,2,27,5,3,0,0,71,0
28971,4,1,1,2,1,40,4,2,0,1,60,0
28972,4,2,0,2,1,48,3,3,1,0,62,0
28973,8,1,0,2,1,28,5,4,1,0,78,0
28974,8,1,1,2,1,28,3,3,0,0,81,0
28975,4,1,0,1,1,31,3,6,1,0,60,0
28976,7,1,0,1,1,43,3,13,0,0,57,0
28977,8,1,1,2,1,37,4,7,1,0,78,0
28978,7,1,1,2,1,32,4,7,0,0,52,0
28979,7,1,0,2,1,32,5,8,1,0,46,1
28980,4,1,1,1,1,40,3,6,0,0,74,1
28981,4,1,0,1,1,29,3,2,0,0,57,0
28982,4,1,1,2,1,25,5,4,1,0,55,0
28983,8,1,0,2,1,30,4,5,1,0,77,0
28984,4,1,1,1,1,43,5,7,1,0,55,0
28985,7,1,1,2,2,55,2,16,0,0,49,0
28986,5,1,1,1,2,48,5,5,1,0,68,0
28987,7,1,1,1,1,43,2,5,0,0,51,0
28988,7,2,1,1,2,32,5,4,1,0,53,0
28989,6,1,1,1,1,36,4,6,0,0,84,0
28990,4,1,1,2,1,39,4,6,1,0,57,0
28991,5,1,1,2,1,41,1,5,0,0,68,0
28992,7,1,1,2,2,30,4,2,0,0,47,0
28993,8,1,0,2,4,26,4,2,1,0,79,1
28994,5,2,0,1,1,39,3,2,1,0,73,0
28995,4,1,0,1,1,43,5,7,1,0,56,0
28996,7,2,1,1,1,33,2,7,0,0,49,0
28997,4,2,1,1,1,45,5,12,0,0,54,0
28998,8,1,1,1,2,36,3,7,0,0,85,0
28999,7,1,1,1,1,52,3,20,0,0,49,0
29000,4,1,1,1,1,31,3,7,0,0,60,0
29001,3,1,1,1,1,38,4,9,0,0,61,0
29002,5,2,0,1,1,44,5,17,1,0,67,0
29003,1,2,1,2,1,50,2,18,0,0,59,0
29004,2,1,0,1,1,28,1,3,0,0,51,0
29005,0,1,1,1,1,38,3,3,0,0,85,1
29006,0,1,1,2,1,28,5,4,0,0,86,1
29007,4,1,1,1,2,51,5,19,1,0,61,0
29008,7,1,1,1,1,37,4,10,0,0,52,0
29009,7,1,1,1,2,45,5,5,1,1,51,0
29010,8,2,1,2,1,30,3,10,0,0,75,0
29011,4,1,1,1,1,29,4,2,1,0,61,0
29012,7,2,1,2,1,50,4,17,0,0,50,0
29013,5,1,1,1,3,36,3,8,0,0,67,0
29014,5,1,0,2,1,33,3,8,0,0,66,0
29015,5,2,1,1,1,40,4,5,1,0,68,1
29016,4,1,0,2,1,32,4,5,0,0,62,0
29017,5,1,0,3,1,33,4,10,0,0,69,0
29018,8,2,1,2,2,38,5,10,1,0,80,0
29019,8,1,1,1,1,45,3,17,0,0,82,0
29020,7,1,1,1,1,40,1,9,0,0,52,0
29021,0,1,0,2,1,26,1,4,0,0,83,0
29022,0,1,0,2,1,29,5,4,1,0,82,0
29023,7,2,1,1,2,38,1,3,0,0,52,0
29024,7,1,1,2,2,30,3,6,1,0,50,0
29025,7,1,0,2,2,60,5,27,1,0,58,0
29026,0,1,1,2,1,28,3,2,0,0,83,0
29027,7,1,0,2,1,35,4,8,1,0,49,0
29028,0,1,1,2,2,32,3,3,0,0,89,0
29029,2,1,1,2,1,27,2,2,0,0,49,0
29030,7,1,1,2,1,33,3,6,0,0,49,0
29031,4,1,1,1,1,27,5,3,0,0,55,0
29032,1,1,1,1,1,31,3,3,1,0,59,0
29033,5,2,0,2,1,35,3,6,0,0,73,0
29034,0,2,1,2,3,33,3,9,0,0,86,0
29035,0,1,0,2,1,28,3,5,0,0,84,0
29036,5,1,1,1,2,33,4,6,0,0,70,0
29037,7,1,1,2,1,26,1,2,1,0,50,0
29038,0,2,1,1,1,40,1,7,0,0,84,0
29039,0,1,1,2,3,29,3,3,0,0,87,0
29040,7,1,0,1,1,32,3,3,1,0,53,0
29041,5,1,0,1,1,30,3,5,1,0,68,0
29042,7,2,1,2,1,34,3,6,1,0,49,0
29043,8,1,1,1,1,31,2,5,0,0,78,0
29044,7,1,1,1,1,36,5,5,0,0,61,1
29045,4,1,1,1,1,30,1,2,0,0,58,0
29046,7,1,0,2,1,33,4,4,0,0,51,0
29047,8,2,1,1,1,32,4,7,1,0,80,0
29048,7,2,1,2,1,48,3,5,1,0,46,0
29049,8,1,1,2,1,33,3,2,0,0,79,0
29050,5,1,0,1,1,29,5,2,1,0,73,1
29051,4,2,1,1,2,44,3,15,0,0,57,0
29052,7,1,1,1,1,39,5,7,1,0,43,0
29053,2,2,0,3,1,37,4,10,0,0,49,0
29054,8,1,1,3,1,26,1,5,1,0,79,1
29055,8,1,0,2,1,27,4,3,1,0,74,0
29056,0,1,1,1,2,29,5,5,0,0,83,0
29057,5,2,0,2,1,34,2,6,1,0,69,1
29058,7,1,1,2,1,32,3,7,0,0,51,0
29059,4,1,0,1,2,34,4,9,0,0,58,0
29060,7,1,1,2,1,40,5,8,1,0,48,0
29061,7,2,1,1,1,37,5,9,0,0,63,1
29062,4,1,0,1,1,39,4,7,1,0,62,0
29063,8,1,1,3,2,30,4,5,0,0,83,0
29064,4,1,0,1,1,33,2,3,1,0,58,1
29065,0,2,1,2,2,35,3,8,1,0,85,1
29066,7,2,1,1,1,56,1,4,0,0,46,0
29067,7,1,1,2,1,33,3,7,1,0,47,0
29068,5,1,1,2,1,53,3,13,0,0,70,0
29069,7,2,1,1,1,33,3,3,1,0,46,0
29070,8,1,0,2,1,44,1,17,0,0,79,0
29071,2,1,0,2,1,30,5,7,1,0,54,0
29072,4,1,1,1,3,27,3,3,0,0,61,0
29073,8,2,1,2,1,46,3,17,0,0,79,0
29074,5,1,0,1,1,33,2,3,1,0,69,1
29075,7,1,1,1,3,28,1,2,0,0,46,0
29076,8,2,1,1,1,37,5,10,0,1,88,1
29077,7,2,1,2,1,43,5,7,1,0,52,0
29078,7,1,1,1,3,28,5,3,0,0,44,0
29079,5,2,1,2,1,36,3,9,0,1,79,1
29080,4,1,1,2,1,26,5,6,0,0,58,0
29081,8,1,1,2,2,31,3,2,0,0,81,0
29082,5,1,1,2,2,53,3,17,0,0,73,0
29083,5,3,1,2,1,25,4,3,1,0,71,0
29084,7,1,0,2,2,35,3,4,1,0,47,0
29085,7,1,1,1,1,60,5,16,0,0,45,0
29086,5,2,0,2,1,51,4,8,1,0,70,1
29087,8,1,0,1,1,29,4,5,1,0,79,0
29088,3,1,1,1,1,36,3,2,1,1,64,0
29089,1,3,1,2,2,23,5,2,1,0,58,0
29090,7,2,1,1,1,38,5,4,0,0,49,0
29091,4,1,1,1,1,28,5,2,0,0,59,0
29092,7,2,0,1,1,34,5,2,1,0,48,0
29093,5,1,1,1,4,51,3,12,0,0,70,0
29094,7,2,1,2,1,39,3,4,0,0,51,0
29095,4,1,0,1,1,36,4,2,1,1,58,1
29096,7,2,1,1,4,32,3,6,1,0,48,0
29097,7,2,0,1,1,35,4,10,0,0,53,0
29098,7,1,1,1,1,32,5,5,1,0,47,1
29099,4,2,0,1,1,36,5,7,1,0,63,1
29100,4,1,1,2,1,33,4,4,0,0,58,0
29101,2,3,0,2,1,22,4,2,0,0,51,0
29102,6,1,1,2,1,31,5,2,0,0,84,0
29103,7,1,1,2,1,32,5,2,0,1,60,1
29104,5,2,1,1,1,49,5,20,1,0,65,0
29105,7,1,1,1,1,47,1,15,0,0,53,0
29106,7,1,1,2,1,29,5,5,1,0,99,1
29107,6,1,1,1,1,34,4,5,0,0,83,0
29108,7,1,0,2,1,31,4,6,0,0,46,0
29109,4,1,0,1,1,35,4,8,1,0,61,0
29110,7,1,1,2,1,53,4,15,0,0,62,1
29111,4,2,1,1,1,38,3,4,1,0,98,1
29112,4,2,1,3,1,40,5,3,1,0,59,0
29113,4,1,0,1,1,35,4,8,1,0,56,0
29114,0,2,1,2,1,31,3,5,0,0,86,0
29115,8,1,0,2,1,58,3,14,0,0,76,0
29116,6,2,1,1,2,39,3,5,1,0,83,0
29117,7,2,1,1,1,41,1,4,0,0,47,0
29118,5,2,1,1,1,38,4,7,0,0,74,0
29119,7,1,1,2,3,37,4,7,0,0,45,0
29120,5,1,0,1,1,27,3,4,0,0,67,0
29121,7,1,1,2,1,39,5,3,1,0,51,0
29122,4,1,1,2,2,32,5,7,1,0,62,0
29123,5,2,0,1,3,33,3,5,0,0,72,0
29124,2,1,1,1,2,29,4,7,0,0,49,0
29125,4,1,1,1,1,40,3,12,0,0,58,0
29126,2,1,0,1,1,32,3,7,0,0,48,0
29127,7,1,1,3,1,35,5,9,1,0,49,0
29128,8,1,0,2,1,35,1,8,0,0,80,0
29129,1,1,1,1,1,33,4,4,0,0,55,0
29130,7,1,1,2,1,31,1,3,0,0,54,0
29131,4,1,1,2,1,48,4,2,0,0,59,0
29132,5,2,0,1,2,35,5,10,1,0,68,0
29133,5,1,0,1,1,35,3,8,1,0,71,0
29134,7,1,0,1,1,27,5,4,1,0,48,0
29135,8,1,1,1,1,29,5,4,0,0,78,0
29136,7,1,1,2,1,28,4,4,0,0,55,0
29137,7,2,1,2,1,35,1,9,0,0,53,0
29138,7,1,1,1,1,54,4,11,0,0,51,0
29139,1,1,1,2,2,28,3,4,0,0,58,0
29140,4,2,0,1,1,36,4,6,1,0,59,0
29141,3,3,1,1,1,26,1,2,0,0,61,0
29142,4,2,0,2,1,43,5,4,1,0,58,0
29143,4,1,1,1,2,35,5,7,1,0,59,0
29144,7,1,1,2,1,38,5,9,1,0,48,0
29145,4,1,1,1,1,31,4,7,0,0,61,0
29146,5,1,0,1,1,30,3,2,0,0,72,0
29147,7,1,1,1,1,28,1,4,0,0,48,0
29148,7,2,0,1,1,59,5,6,0,0,61,1
29149,5,1,0,2,1,32,3,4,0,0,66,0
29150,5,1,1,2,1,28,3,2,0,0,72,0
29151,1,1,1,1,1,28,5,4,0,0,61,0
29152,7,1,1,1,1,34,5,9,0,0,53,0
29153,4,1,1,1,1,32,3,7,1,0,62,0
29154,7,1,1,2,1,36,5,7,0,0,49,0
29155,4,1,1,2,1,27,3,5,0,0,63,0
29156,7,1,0,1,1,36,1,3,0,0,51,0
29157,7,2,1,1,1,40,3,2,0,0,51,0
29158,5,2,0,1,1,38,2,7,0,0,75,0
29159,5,1,0,1,1,31,4,4,0,0,70,0
29160,8,2,1,2,1,35,3,7,0,0,82,0
29161,4,1,1,1,1,33,5,9,1,0,59,0
29162,2,2,1,2,1,60,2,4,0,0,54,0
29163,7,2,1,2,1,34,5,10,0,0,51,0
29164,4,1,1,2,1,30,4,4,1,0,58,0
29165,7,1,1,1,3,31,2,6,0,0,49,0
29166,1,1,1,2,1,34,3,7,0,0,55,0
29167,8,1,1,1,1,48,4,5,1,1,82,0
29168,4,1,1,1,1,24,3,2,0,0,55,0
29169,7,2,0,2,1,35,4,11,0,0,50,0
29170,2,1,0,2,1,37,5,3,1,0,49,0
29171,4,2,1,3,1,42,4,5,1,0,57,0
29172,2,2,1,1,1,37,4,7,0,0,50,0
29173,7,1,0,1,1,28,3,2,0,0,50,0
29174,2,1,1,1,2,32,3,4,0,0,50,0
29175,4,1,1,2,1,31,3,5,1,0,61,0
29176,4,1,1,2,1,28,4,3,0,0,58,0
29177,8,1,1,3,1,41,3,15,0,0,86,0
29178,2,1,1,1,1,27,5,4,1,0,48,0
29179,5,1,1,2,5,40,2,3,0,0,74,0
29180,2,1,0,1,1,25,4,3,0,0,49,0
29181,4,2,1,2,1,44,4,18,0,0,62,0
29182,0,1,1,1,1,31,3,2,0,0,83,0
29183,7,2,1,1,1,39,4,10,0,0,52,0
29184,7,2,0,1,1,42,4,16,1,0,52,0
29185,7,1,1,2,1,31,2,7,1,0,48,0
29186,8,1,1,1,1,28,5,3,1,0,76,1
29187,5,1,0,1,1,29,1,5,0,0,73,0
29188,7,1,1,2,1,30,5,2,0,0,46,0
29189,7,1,1,1,1,46,3,18,0,0,53,0
29190,7,1,1,2,1,46,1,18,0,0,50,0
29191,7,1,1,1,1,30,5,3,1,0,51,0
29192,8,2,1,1,1,31,3,5,1,0,76,0
29193,7,2,0,1,1,32,1,4,1,0,48,0
29194,4,2,1,1,1,47,5,15,0,0,65,0
29195,6,2,1,1,3,36,3,9,0,0,85,0
29196,7,1,1,1,1,25,5,2,1,0,50,0
29197,6,2,1,3,1,27,4,3,0,0,87,0
29198,4,1,0,2,1,39,4,9,0,0,57,0
29199,5,2,1,2,1,36,5,3,1,0,72,0
29200,4,2,1,2,1,60,5,9,1,0,61,0
29201,0,2,1,2,1,32,5,4,1,0,82,0
29202,0,2,1,1,1,32,4,3,0,0,87,0
29203,7,1,0,1,1,28,5,3,1,0,44,0
29204,7,1,0,2,4,25,3,2,0,0,49,0
29205,7,1,1,1,1,37,3,8,0,0,53,0
29206,5,1,1,1,1,37,5,3,1,0,67,1
29207,4,1,1,3,1,26,5,3,1,0,57,1
29208,7,1,1,2,1,32,1,4,0,0,52,0
29209,7,1,1,2,1,26,3,2,0,0,44,0
29210,5,2,0,2,1,43,3,4,0,0,69,0
29211,5,1,1,1,1,30,3,3,0,0,66,0
29212,7,2,1,1,1,33,4,7,0,0,54,0
29213,4,2,0,2,2,39,3,10,0,0,99,1
29214,4,2,0,2,1,33,5,8,1,0,60,0
29215,0,1,1,2,2,29,5,4,0,0,88,1
29216,8,1,1,1,1,28,4,3,1,0,80,0
29217,7,1,1,2,1,34,5,3,1,0,51,0
29218,4,2,0,1,1,41,1,3,0,0,64,0
29219,4,2,1,2,1,38,3,8,1,0,60,1
29220,8,1,1,1,1,29,5,2,1,0,80,1
29221,8,1,0,2,1,37,1,4,1,0,83,0
29222,4,1,0,1,1,31,4,2,0,0,56,0
29223,4,1,1,1,2,39,3,3,1,0,58,0
29224,7,2,1,2,1,42,5,3,1,1,49,1
29225,5,2,0,2,1,37,4,8,0,0,70,0
29226,4,1,0,2,1,30,5,4,1,0,57,0
29227,0,1,0,2,1,27,4,3,0,0,78,0
29228,7,1,1,1,1,27,1,4,0,0,55,0
29229,8,2,0,2,1,34,4,7,1,0,79,0
29230,7,1,1,1,1,48,3,5,0,0,54,0
29231,7,1,1,1,1,44,1,4,1,0,46,0
29232,4,1,1,2,1,35,4,8,1,0,62,0
29233,7,2,1,1,2,38,1,7,0,0,44,0
29234,4,2,0,1,2,34,4,9,1,0,62,0
29235,4,1,1,1,1,37,3,3,0,0,66,0
29236,1,1,1,1,2,29,5,2,0,0,57,0
29237,5,1,1,2,2,33,2,7,0,0,63,0
29238,4,1,0,1,1,33,3,4,0,0,61,0
29239,4,2,0,2,1,46,3,13,0,0,64,0
29240,1,1,1,2,2,35,5,3,1,0,57,0
29241,7,1,1,1,6,31,1,5,0,0,45,0
29242,7,1,1,2,1,41,3,14,0,0,49,0
29243,8,1,1,2,2,28,4,3,1,0,83,0
29244,4,2,1,1,1,34,5,3,0,1,72,1
29245,7,2,1,1,1,39,5,12,0,0,47,0
29246,4,1,1,1,1,40,4,5,1,0,54,0
29247,8,1,0,1,1,29,5,3,1,0,79,0
29248,5,1,1,1,1,29,2,5,0,0,66,0
29249,4,1,0,2,1,37,4,10,1,0,63,0
29250,7,1,1,2,1,41,3,13,1,0,48,1
29251,8,1,1,1,1,31,3,5,0,0,80,0
29252,5,2,1,2,2,48,3,17,0,0,70,0
29253,1,1,1,2,1,34,3,3,1,0,61,0
29254,5,1,1,1,2,26,3,4,0,0,71,0
29255,4,1,1,1,1,29,3,5,0,0,61,0
29256,2,2,1,1,1,34,3,7,0,0,55,0
29257,6,1,1,2,1,32,1,7,0,0,85,0
29258,1,1,1,2,1,33,5,3,1,1,60,0
29259,4,1,0,2,1,30,5,2,1,0,92,1
29260,7,1,1,2,1,32,3,6,0,0,47,0
29261,7,1,0,2,1,40,5,3,0,0,47,0
29262,8,1,0,1,2,34,1,3,0,0,78,0
29263,0,1,1,1,1,29,3,3,0,0,87,0
29264,8,1,1,1,1,29,1,4,0,0,76,0
29265,1,1,0,2,1,31,5,4,1,1,64,1
29266,4,1,1,1,1,46,3,2,0,0,60,0
29267,7,1,1,2,1,34,5,6,0,0,49,0
29268,4,1,1,2,1,28,4,5,1,0,59,0
29269,7,1,1,1,1,29,3,2,1,0,47,0
29270,4,1,1,1,1,24,4,3,0,0,58,0
29271,5,2,1,1,1,50,3,6,0,0,65,0
29272,8,1,0,1,1,28,1,2,1,0,90,1
29273,7,1,1,1,2,26,3,1,0,0,50,0
29274,2,1,1,2,1,29,4,2,1,0,46,0
29275,1,1,1,1,3,32,5,7,1,0,55,0
29276,0,1,0,1,2,32,3,3,0,0,79,0
29277,7,1,1,1,1,51,1,6,0,0,47,0
29278,5,1,1,2,2,33,3,7,0,0,70,0
29279,2,1,1,1,1,30,5,5,0,0,51,0
29280,5,1,1,1,1,36,5,3,1,0,67,0
29281,7,1,1,2,2,27,3,3,0,0,55,0
29282,7,1,1,2,1,35,2,4,0,0,50,0
29283,8,1,0,2,2,31,5,6,1,0,78,1
29284,4,1,1,2,1,37,4,3,0,0,63,0
29285,0,1,1,2,2,30,4,6,0,0,81,0
29286,8,2,1,1,1,31,3,4,0,0,80,0
29287,0,1,1,1,2,31,4,6,0,0,80,0
29288,2,1,1,1,2,30,1,4,0,0,51,0
29289,4,2,1,2,1,33,3,6,0,0,60,0
29290,2,1,1,2,1,35,1,2,0,0,53,0
29291,7,2,1,1,1,33,5,2,1,0,92,1
29292,2,1,0,1,1,30,4,4,1,0,49,0
29293,7,1,1,2,1,28,5,7,1,0,52,0
29294,4,1,0,2,2,36,3,3,0,0,63,0
29295,8,2,1,1,1,55,1,3,0,0,79,0
29296,8,2,1,2,1,32,4,3,0,0,77,0
29297,4,1,1,1,1,28,4,3,0,0,59,0
29298,4,1,0,2,1,33,3,9,0,0,69,1
29299,4,1,1,1,2,33,3,4,0,0,52,0
29300,7,1,1,1,1,26,1,3,1,0,50,0
29301,4,2,0,1,1,58,3,5,0,0,64,0
29302,7,1,1,1,1,39,1,10,0,0,47,0
29303,4,1,1,2,1,34,3,4,1,0,59,1
29304,0,1,1,2,1,54,5,15,0,0,80,0
29305,5,1,1,1,1,34,4,3,0,0,77,0
29306,7,1,0,1,1,34,1,9,0,0,51,0
29307,0,2,1,2,1,41,1,15,0,0,88,0
29308,4,1,1,1,1,29,5,5,1,0,62,0
29309,1,1,1,1,2,30,5,5,1,0,60,0
29310,4,2,1,2,1,42,2,7,0,0,61,0
29311,0,2,1,2,1,41,5,4,1,0,86,0
