employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
18395,Sales & Marketing,32,Bachelor's,m,sourcing,1,28,5,5,0,0,50,0
18396,Sales & Marketing,11,Master's & above,m,other,1,30,1,9,0,0,49,0
18397,Technology,10,Master's & above,f,other,1,39,4,4,0,0,78,0
18398,Sales & Marketing,23,Master's & above,m,other,1,42,5,10,1,0,48,0
18399,Technology,33,Bachelor's,m,sourcing,2,29,3,5,0,0,82,0
18400,Procurement,11,Bachelor's,m,other,1,33,1,6,1,0,65,0
18401,Sales & Marketing,31,Bachelor's,m,other,1,31,5,5,0,0,50,0
18402,Procurement,13,Bachelor's,f,other,1,39,5,9,1,0,96,1
18403,Analytics,7,Master's & above,m,other,1,35,3,9,1,0,83,0
18404,Operations,7,Below Secondary,m,other,1,25,3,2,1,0,61,0
18405,Technology,8,Bachelor's,f,other,1,28,5,4,1,0,75,0
18406,Technology,2,Master's & above,m,other,1,30,3,2,0,0,79,0
18407,Technology,2,Bachelor's,m,sourcing,2,33,2,5,0,0,81,0
18408,Operations,4,Bachelor's,m,other,1,33,3,2,0,0,59,0
18409,Operations,6,Bachelor's,m,other,1,29,3,5,0,0,56,0
18410,Analytics,4,Master's & above,m,other,1,33,3,7,0,0,82,0
18411,Operations,22,Bachelor's,f,other,2,32,5,5,1,0,63,0
18412,Finance,22,Bachelor's,f,other,1,30,5,7,1,0,59,0
18413,Sales & Marketing,2,Master's & above,m,other,1,43,3,6,0,0,57,0
18414,Analytics,4,Bachelor's,m,other,1,30,5,4,1,0,88,0
18415,Procurement,34,Bachelor's,m,other,1,30,1,7,0,0,67,0
18416,Operations,31,Bachelor's,m,other,1,45,3,6,0,0,55,0
18417,Sales & Marketing,23,Bachelor's,m,other,2,43,1,6,0,0,44,0
18418,Operations,22,Bachelor's,m,other,3,29,4,4,1,0,57,0
18419,Operations,31,Bachelor's,m,sourcing,1,41,5,5,0,0,58,0
18420,Sales & Marketing,19,Bachelor's,m,other,1,42,4,3,0,0,49,0
18421,Sales & Marketing,12,Bachelor's,m,other,2,35,2,3,0,0,52,0
18422,Technology,13,Master's & above,f,sourcing,1,33,3,4,0,0,77,0
18423,Operations,11,Bachelor's,m,sourcing,1,28,5,4,0,0,56,0
18424,Technology,23,Bachelor's,m,other,1,33,4,3,0,0,76,0
18425,Operations,7,Bachelor's,m,other,1,47,3,6,0,0,58,0
18426,Sales & Marketing,28,Bachelor's,m,other,1,29,3,6,0,0,47,0
18427,Procurement,22,Master's & above,m,other,2,30,3,2,0,0,75,0
18428,Analytics,27,Bachelor's,m,sourcing,2,30,3,4,0,0,87,0
18429,R&D,31,Master's & above,m,sourcing,1,36,3,2,1,0,85,0
18430,Sales & Marketing,26,Master's & above,m,sourcing,2,33,3,5,1,0,53,1
18431,Technology,23,Master's & above,m,other,2,36,4,8,0,0,83,0
18432,Sales & Marketing,2,Bachelor's,m,other,2,40,1,2,0,0,50,0
18433,Procurement,15,Bachelor's,m,sourcing,2,35,3,7,0,0,72,0
18434,HR,28,Bachelor's,f,other,1,27,3,3,1,0,48,0
18435,HR,22,Master's & above,m,other,2,41,5,9,0,0,50,0
18436,Operations,2,Bachelor's,m,other,1,42,3,10,0,0,58,0
18437,Procurement,19,Bachelor's,m,sourcing,1,32,4,5,0,0,69,0
18438,Procurement,2,Master's & above,f,other,1,34,2,7,0,0,79,1
18439,Operations,7,Bachelor's,f,sourcing,1,42,5,11,0,0,59,0
18440,Technology,16,Master's & above,f,other,1,55,2,4,1,0,80,0
18441,Operations,13,Bachelor's,f,sourcing,1,35,4,3,1,0,59,0
18442,Operations,2,Master's & above,m,sourcing,2,48,2,16,1,0,66,0
18443,Analytics,15,Master's & above,m,sourcing,3,38,5,13,1,0,79,0
18444,Technology,2,Bachelor's,m,referred,2,37,3,2,1,0,80,0
18445,Procurement,2,Bachelor's,m,other,1,32,5,6,1,0,71,0
18446,Sales & Marketing,7,Bachelor's,m,sourcing,3,34,3,8,0,0,49,0
18447,Sales & Marketing,13,Master's & above,m,other,1,31,4,4,1,0,51,0
18448,Sales & Marketing,14,Bachelor's,m,sourcing,1,43,3,15,0,0,51,0
18449,Analytics,31,Bachelor's,m,sourcing,1,30,1,4,0,0,85,0
18450,Sales & Marketing,2,Master's & above,f,other,1,52,3,22,0,0,49,0
18451,Procurement,2,Bachelor's,m,other,1,47,3,12,1,0,68,0
18452,Sales & Marketing,2,Bachelor's,m,sourcing,1,53,4,14,0,0,48,0
18453,Sales & Marketing,31,Bachelor's,m,sourcing,1,48,3,9,0,0,48,0
18454,Sales & Marketing,19,Bachelor's,m,other,2,36,5,3,0,0,50,0
18455,Finance,2,Bachelor's,m,sourcing,2,50,3,2,1,0,60,0
18456,Sales & Marketing,12,Bachelor's,m,other,1,29,3,3,1,0,53,0
18457,Sales & Marketing,22,Bachelor's,m,other,1,38,4,5,1,0,48,0
18458,Finance,22,Bachelor's,m,other,1,29,1,4,0,0,60,0
18459,Operations,7,Master's & above,m,other,2,39,3,5,0,0,61,0
18460,Analytics,31,Bachelor's,m,sourcing,2,26,3,2,0,0,83,0
18461,Sales & Marketing,22,Bachelor's,m,other,1,29,3,3,1,0,49,0
18462,Operations,20,Master's & above,m,sourcing,1,37,5,2,1,0,55,1
18463,Sales & Marketing,2,Bachelor's,f,sourcing,1,35,5,5,1,0,47,0
18464,HR,22,Master's & above,m,other,1,38,5,3,1,0,51,0
18465,Operations,15,Bachelor's,m,sourcing,1,43,3,3,0,0,56,0
18466,Analytics,7,Bachelor's,m,other,1,33,3,6,0,0,81,0
18467,Operations,13,Bachelor's,m,other,1,31,3,2,0,0,59,0
18468,Procurement,6,Bachelor's,f,sourcing,1,27,2,2,1,0,67,0
18469,Operations,9,Bachelor's,m,other,1,25,4,3,0,0,63,0
18470,Technology,2,Master's & above,m,referred,1,42,3,14,0,0,80,0
18471,Procurement,13,Bachelor's,f,other,1,33,4,7,0,0,69,0
18472,Sales & Marketing,2,Master's & above,m,sourcing,3,43,1,13,0,0,48,0
18473,Finance,22,Bachelor's,m,sourcing,1,29,3,6,0,0,57,0
18474,Procurement,25,Bachelor's,f,other,1,28,3,3,0,0,66,0
18475,Finance,14,Bachelor's,m,other,1,35,3,5,1,0,62,0
18476,Sales & Marketing,22,Bachelor's,f,other,1,27,1,3,1,0,45,0
18477,Sales & Marketing,2,Bachelor's,m,other,1,33,1,10,0,0,52,0
18478,Operations,13,Bachelor's,f,other,1,42,3,13,0,0,64,0
18479,Analytics,2,Bachelor's,f,other,1,41,1,13,0,0,83,0
18480,Analytics,22,Master's & above,m,other,2,34,5,2,0,0,88,0
18481,HR,2,Bachelor's,f,other,1,43,3,3,0,0,49,0
18482,Sales & Marketing,31,Bachelor's,m,other,1,29,1,2,0,0,52,0
18483,Sales & Marketing,27,Bachelor's,m,other,1,35,3,3,0,0,58,1
18484,Legal,4,Master's & above,m,other,1,35,3,6,0,0,61,0
18485,Procurement,17,Bachelor's,f,other,2,30,3,6,0,0,67,0
18486,Operations,15,Bachelor's,m,sourcing,1,36,1,7,0,0,55,0
18487,Procurement,2,Master's & above,m,other,1,35,1,4,0,0,69,0
18488,Sales & Marketing,11,Master's & above,m,sourcing,1,33,1,7,0,0,50,0
18489,Sales & Marketing,22,Bachelor's,m,other,1,33,1,8,0,0,44,0
18490,Sales & Marketing,15,Master's & above,m,other,1,34,5,6,0,0,48,0
18491,Operations,7,Bachelor's,f,other,1,34,4,5,1,0,61,0
18492,Analytics,7,Bachelor's,m,sourcing,1,32,5,5,1,0,81,1
18493,Procurement,17,Bachelor's,m,other,1,34,5,8,1,0,66,0
18494,Sales & Marketing,13,Bachelor's,m,other,1,54,5,11,1,0,45,1
18495,Operations,22,Bachelor's,m,referred,1,42,5,13,0,0,61,0
18496,Sales & Marketing,16,Bachelor's,m,other,1,28,5,5,1,0,48,0
18497,Operations,17,Master's & above,m,sourcing,1,39,3,4,0,0,60,0
18498,Technology,7,Master's & above,f,sourcing,1,40,4,12,0,0,78,0
18499,HR,13,Bachelor's,m,sourcing,1,39,4,4,0,0,44,0
18500,Technology,8,Bachelor's,m,sourcing,2,30,3,7,1,0,81,0
18501,Operations,15,Bachelor's,m,sourcing,1,31,4,6,0,0,56,0
18502,Sales & Marketing,2,Master's & above,m,sourcing,4,40,3,3,0,0,48,0
18503,Operations,2,Bachelor's,f,sourcing,1,34,3,3,1,0,55,0
18504,Technology,25,Bachelor's,m,sourcing,2,31,4,4,0,0,81,0
18505,Sales & Marketing,22,Master's & above,f,sourcing,1,31,5,2,1,0,48,0
18506,Sales & Marketing,12,Bachelor's,m,sourcing,1,40,5,6,1,0,49,0
18507,Sales & Marketing,7,Master's & above,f,other,2,33,3,5,0,0,47,0
18508,Technology,20,Master's & above,f,other,1,31,3,8,0,0,81,0
18509,Procurement,29,Bachelor's,m,other,1,27,3,2,0,0,71,0
18510,Analytics,28,Bachelor's,m,other,1,33,4,9,1,0,87,0
18511,Finance,11,Bachelor's,f,other,1,31,4,4,0,0,64,0
18512,Sales & Marketing,23,Master's & above,m,sourcing,2,34,5,8,0,0,49,0
18513,Procurement,17,Bachelor's,f,sourcing,2,30,3,6,0,0,71,0
18514,Technology,7,Master's & above,f,other,1,43,3,7,0,0,79,0
18515,Sales & Marketing,4,Master's & above,f,other,1,36,4,7,1,0,47,0
18516,HR,2,Bachelor's,f,other,1,34,2,8,0,0,51,0
18517,Sales & Marketing,7,Master's & above,m,other,2,45,5,16,1,0,49,0
18518,Operations,15,Bachelor's,f,other,1,34,3,5,0,0,58,0
18519,Operations,22,Bachelor's,f,sourcing,1,27,4,4,0,0,65,0
18520,Sales & Marketing,19,Bachelor's,m,other,1,46,5,18,0,0,51,0
18521,Operations,7,Master's & above,f,other,2,33,4,8,1,0,90,1
18522,Technology,16,Below Secondary,f,other,1,24,4,3,0,0,78,0
18523,Technology,7,Bachelor's,f,sourcing,1,36,4,3,1,0,80,0
18524,Analytics,22,Bachelor's,m,other,1,38,5,8,1,0,80,0
18525,Sales & Marketing,13,Bachelor's,m,other,1,20,3,2,0,0,51,0
18526,Operations,29,Bachelor's,m,sourcing,1,33,1,4,0,0,59,0
18527,Analytics,2,Bachelor's,m,sourcing,1,52,3,3,0,0,87,0
18528,Analytics,15,Bachelor's,m,other,4,33,4,6,0,0,84,0
18529,Technology,26,Bachelor's,f,sourcing,1,44,3,14,1,0,79,0
18530,Operations,2,Below Secondary,f,sourcing,1,21,3,2,0,0,60,0
18531,Technology,2,Bachelor's,m,sourcing,3,37,4,13,1,0,82,1
18532,Operations,6,Master's & above,f,sourcing,1,49,5,6,1,0,60,0
18533,HR,7,Bachelor's,m,other,1,40,2,10,0,0,51,0
18534,Technology,7,Master's & above,f,sourcing,1,52,4,15,1,0,77,0
18535,Finance,2,Bachelor's,m,other,3,31,3,3,0,0,60,0
18536,Operations,2,Master's & above,m,sourcing,1,43,4,6,1,0,61,0
18537,Finance,4,Master's & above,m,other,1,32,5,4,0,1,90,1
18538,Sales & Marketing,22,Bachelor's,m,sourcing,2,33,3,6,0,0,51,0
18539,Analytics,7,Bachelor's,m,sourcing,1,30,3,2,1,0,82,0
18540,Sales & Marketing,22,Bachelor's,f,sourcing,2,29,3,3,0,0,51,0
18541,Technology,31,Master's & above,m,other,1,41,4,7,0,0,79,0
18542,Operations,16,Bachelor's,f,sourcing,1,42,4,9,0,0,58,0
18543,Operations,10,Bachelor's,m,sourcing,1,27,5,3,0,0,57,0
18544,Operations,13,Bachelor's,f,sourcing,1,27,4,4,1,0,56,0
18545,Technology,13,Bachelor's,m,sourcing,1,47,5,7,0,0,76,0
18546,Sales & Marketing,29,Bachelor's,f,other,1,32,3,5,0,0,49,0
18547,Sales & Marketing,11,Master's & above,m,other,2,37,4,3,1,0,49,0
18548,Analytics,2,Bachelor's,f,sourcing,1,28,3,3,0,0,86,0
18549,Analytics,3,Bachelor's,m,other,1,32,4,4,0,0,84,0
18550,Procurement,17,Bachelor's,f,other,1,38,4,11,1,0,71,0
18551,Technology,27,Bachelor's,m,other,1,31,1,4,0,0,79,0
18552,Operations,22,Bachelor's,f,sourcing,2,24,3,3,0,0,60,0
18553,Analytics,32,Bachelor's,m,other,2,31,3,2,0,0,87,0
18554,Operations,7,Bachelor's,f,other,1,40,4,5,1,0,57,0
18555,HR,31,Bachelor's,f,other,1,28,5,6,1,0,48,0
18556,Sales & Marketing,26,Bachelor's,m,sourcing,1,40,3,18,1,0,55,1
18557,Operations,7,Bachelor's,m,other,1,25,3,2,0,0,61,0
18558,Technology,22,Master's & above,f,sourcing,2,31,1,3,0,0,80,0
18559,HR,15,Bachelor's,m,other,1,31,3,2,0,0,52,0
18560,Sales & Marketing,22,Bachelor's,m,other,1,28,3,2,1,0,99,1
18561,Procurement,2,Bachelor's,f,sourcing,1,30,4,7,0,0,68,0
18562,Sales & Marketing,2,Master's & above,f,other,2,35,3,4,0,0,49,0
18563,Sales & Marketing,2,Bachelor's,m,other,4,52,2,6,0,0,51,0
18564,Procurement,4,Master's & above,f,other,1,45,4,4,1,0,73,0
18565,Sales & Marketing,8,Bachelor's,m,sourcing,1,34,5,3,1,0,52,0
18566,HR,22,Bachelor's,f,other,1,29,3,4,0,0,49,0
18567,Procurement,10,Bachelor's,m,other,2,30,2,2,0,0,70,0
18568,Operations,31,Master's & above,m,sourcing,1,36,2,7,0,0,59,0
18569,Analytics,25,Bachelor's,m,other,1,29,5,4,1,0,86,0
18570,Sales & Marketing,22,Bachelor's,m,other,2,28,5,2,0,0,53,0
18571,Operations,17,Bachelor's,f,sourcing,1,29,4,7,0,0,60,0
18572,Analytics,26,Bachelor's,m,other,1,31,3,4,0,0,83,0
18573,Technology,15,Bachelor's,m,other,3,39,3,11,0,0,85,0
18574,Sales & Marketing,15,Bachelor's,m,sourcing,2,34,2,4,0,0,47,0
18575,Procurement,7,Master's & above,f,other,1,34,5,3,1,0,72,1
18576,Operations,19,Bachelor's,m,other,1,46,3,2,0,0,59,0
18577,Sales & Marketing,2,Master's & above,m,sourcing,1,58,3,32,1,0,52,1
18578,Sales & Marketing,22,Bachelor's,m,sourcing,1,29,3,2,1,0,50,1
18579,HR,2,Bachelor's,m,sourcing,1,39,4,4,0,0,44,0
18580,Technology,13,Bachelor's,f,sourcing,1,26,3,3,1,0,84,0
18581,R&D,4,Master's & above,m,sourcing,1,39,2,4,1,0,85,0
18582,Sales & Marketing,15,Master's & above,m,sourcing,1,32,2,7,1,0,50,0
18583,Analytics,26,Bachelor's,f,sourcing,1,29,5,2,0,0,84,0
18584,Operations,15,Bachelor's,m,referred,1,35,3,8,0,0,58,0
18585,Sales & Marketing,20,Bachelor's,m,sourcing,1,35,5,6,0,0,48,0
18586,Sales & Marketing,7,Bachelor's,m,other,1,40,3,4,0,0,50,0
18587,Analytics,2,Bachelor's,m,other,1,28,3,3,1,0,88,0
18588,Sales & Marketing,2,Bachelor's,m,sourcing,1,43,3,11,0,0,45,0
18589,Operations,4,Master's & above,f,other,1,42,5,11,1,0,65,1
18590,Technology,4,Bachelor's,f,sourcing,1,30,4,5,1,1,87,1
18591,Procurement,2,Bachelor's,f,sourcing,1,35,5,6,1,0,71,1
18592,Sales & Marketing,2,Master's & above,m,other,1,58,4,13,0,0,48,0
18593,Procurement,13,Bachelor's,f,other,1,29,3,5,0,0,65,0
18594,Analytics,22,Bachelor's,m,other,2,30,4,3,1,0,86,0
18595,Procurement,22,Master's & above,f,sourcing,1,33,3,4,0,0,74,0
18596,Operations,21,Bachelor's,f,other,2,28,3,2,1,0,60,0
18597,Operations,15,Bachelor's,m,sourcing,1,43,3,3,1,0,57,0
18598,Analytics,22,Bachelor's,f,other,1,24,3,3,0,0,83,0
18599,Finance,7,Bachelor's,m,other,2,30,3,4,1,1,89,1
18600,Finance,32,Bachelor's,m,other,2,31,3,6,0,0,58,0
18601,Technology,26,Bachelor's,m,other,1,48,1,10,0,0,77,0
18602,Operations,7,Master's & above,m,sourcing,1,34,5,4,0,0,61,0
18603,HR,2,Bachelor's,f,sourcing,1,33,4,4,1,0,49,0
18604,Sales & Marketing,22,Bachelor's,m,other,1,43,1,16,0,0,51,0
18605,Operations,15,Bachelor's,m,other,1,34,5,8,1,0,59,1
18606,Procurement,2,Bachelor's,f,other,1,46,1,5,0,0,68,0
18607,Operations,28,Bachelor's,m,other,1,26,5,4,1,0,59,0
18608,Analytics,12,Bachelor's,m,other,1,29,2,4,0,0,86,0
18609,Sales & Marketing,22,Bachelor's,f,other,1,40,3,7,0,0,45,0
18610,Technology,13,Bachelor's,m,sourcing,1,25,4,3,0,0,79,0
18611,Technology,13,Master's & above,f,other,2,33,4,7,0,0,74,0
18612,Sales & Marketing,31,Bachelor's,m,other,1,40,2,11,0,0,49,0
18613,Technology,9,Bachelor's,f,other,1,28,3,6,0,0,84,0
18614,Sales & Marketing,11,Master's & above,m,sourcing,1,36,5,9,0,0,50,0
18615,Sales & Marketing,16,Bachelor's,m,other,1,42,3,3,0,0,54,0
18616,Operations,15,Bachelor's,m,sourcing,1,36,5,9,1,0,61,1
18617,Technology,10,Master's & above,m,other,1,33,2,4,0,0,81,0
18618,Analytics,30,Bachelor's,m,other,1,36,3,6,1,0,85,0
18619,Finance,2,Bachelor's,m,sourcing,2,34,3,10,0,0,70,1
18620,Sales & Marketing,26,Master's & above,m,sourcing,1,46,2,6,0,0,49,0
18621,Finance,2,Bachelor's,m,other,1,49,1,19,0,0,59,0
18622,Procurement,22,Master's & above,m,sourcing,1,30,3,2,0,0,71,0
18623,Procurement,2,Master's & above,f,sourcing,1,56,5,24,1,0,69,0
18624,Operations,22,Bachelor's,f,other,1,37,3,10,0,0,61,0
18625,Analytics,9,Master's & above,m,sourcing,1,29,5,3,1,0,84,0
18626,Procurement,11,Bachelor's,f,other,1,29,1,6,0,0,67,0
18627,Analytics,9,Master's & above,m,other,1,31,5,4,1,0,87,0
18628,Technology,22,Master's & above,m,sourcing,1,36,5,9,0,0,78,0
18629,Analytics,22,Bachelor's,f,sourcing,3,28,2,4,0,0,82,0
18630,Sales & Marketing,13,Bachelor's,m,sourcing,1,33,5,5,1,0,52,0
18631,Finance,30,Bachelor's,m,other,1,27,5,3,1,0,61,0
18632,HR,22,Master's & above,f,other,1,35,5,7,1,0,48,0
18633,Sales & Marketing,7,Bachelor's,m,other,2,40,5,6,1,0,45,0
18634,Analytics,2,Bachelor's,m,sourcing,1,40,4,6,0,0,84,0
18635,Procurement,6,Bachelor's,m,sourcing,1,25,3,3,0,0,73,0
18636,Technology,7,Bachelor's,m,other,1,27,5,1,1,0,77,0
18637,Technology,13,Master's & above,m,other,1,38,3,9,0,0,80,0
18638,Analytics,28,Bachelor's,m,sourcing,1,30,1,5,1,0,86,0
18639,Sales & Marketing,2,Bachelor's,f,other,1,59,1,8,0,0,51,0
18640,HR,10,Master's & above,m,other,1,30,5,4,1,0,54,0
18641,R&D,2,Master's & above,m,sourcing,1,46,5,13,1,0,83,0
18642,Finance,22,Master's & above,m,other,1,33,4,8,0,0,58,0
18643,Procurement,22,Master's & above,m,other,1,40,3,5,0,0,85,1
18644,Sales & Marketing,7,Bachelor's,f,sourcing,1,35,5,10,1,0,46,0
18645,Sales & Marketing,7,Bachelor's,m,other,1,32,3,4,0,0,49,0
18646,Procurement,7,Bachelor's,m,sourcing,2,33,3,7,0,0,73,0
18647,Technology,22,Master's & above,m,other,2,37,1,3,0,0,77,0
18648,Technology,11,Bachelor's,m,other,1,40,4,10,0,0,73,0
18649,Sales & Marketing,6,Bachelor's,m,sourcing,1,28,4,2,0,0,47,0
18650,Sales & Marketing,3,Bachelor's,m,sourcing,3,29,1,3,0,0,49,0
18651,Sales & Marketing,19,Bachelor's,m,other,1,23,1,2,0,0,50,0
18652,Operations,22,Master's & above,m,sourcing,2,36,5,7,1,0,65,0
18653,Finance,2,Bachelor's,m,other,1,52,4,17,0,0,57,0
18654,Analytics,22,Bachelor's,m,other,1,31,4,4,1,0,83,0
18655,Analytics,31,Master's & above,m,other,1,33,2,6,0,0,85,0
18656,Operations,30,Bachelor's,f,other,2,35,2,3,0,0,64,0
18657,Operations,26,Bachelor's,m,sourcing,1,27,4,3,0,0,58,0
18658,Sales & Marketing,16,Bachelor's,f,sourcing,1,32,4,4,1,0,45,0
18659,Sales & Marketing,2,Master's & above,f,sourcing,1,36,3,5,0,0,52,0
18660,Finance,7,Bachelor's,m,sourcing,1,33,1,7,1,0,59,0
18661,Sales & Marketing,7,Bachelor's,m,sourcing,1,41,1,4,1,0,48,0
18662,Analytics,11,Bachelor's,m,sourcing,1,29,4,4,0,0,81,0
18663,Sales & Marketing,22,Bachelor's,m,sourcing,1,35,1,5,0,0,48,0
18664,Procurement,2,Master's & above,m,other,1,56,3,29,1,0,90,1
18665,R&D,7,Master's & above,m,other,1,48,5,5,1,0,85,0
18666,Operations,31,Bachelor's,f,sourcing,1,34,1,5,0,0,61,0
18667,HR,7,Below Secondary,m,sourcing,1,26,4,2,1,0,49,0
18668,Sales & Marketing,31,Bachelor's,f,other,2,34,1,7,0,0,50,0
18669,Finance,2,Bachelor's,f,sourcing,1,32,3,4,0,0,58,0
18670,Analytics,26,Master's & above,m,sourcing,1,38,5,5,0,0,82,0
18671,Procurement,17,Bachelor's,m,sourcing,1,40,3,6,0,0,69,0
18672,Sales & Marketing,4,Master's & above,m,other,1,44,5,16,0,0,47,0
18673,Sales & Marketing,2,Bachelor's,f,other,1,56,5,17,1,0,52,0
18674,Analytics,28,Bachelor's,m,other,1,34,3,7,1,0,80,1
18675,Sales & Marketing,4,Master's & above,m,other,1,32,2,5,0,0,49,0
18676,HR,2,Master's & above,f,referred,1,57,3,13,0,0,53,0
18677,Operations,27,Master's & above,f,sourcing,1,33,5,3,1,0,56,0
18678,Operations,15,Bachelor's,f,other,1,32,4,3,0,0,64,0
18679,Sales & Marketing,11,Bachelor's,m,other,1,43,1,12,0,0,45,0
18680,Procurement,22,Bachelor's,f,other,1,30,5,4,0,0,84,1
18681,Technology,2,Master's & above,f,sourcing,2,33,1,6,0,0,81,0
18682,Sales & Marketing,7,Bachelor's,f,other,1,39,3,6,0,0,47,0
18683,Operations,7,Below Secondary,m,sourcing,1,26,2,3,0,0,61,0
18684,Technology,7,Master's & above,f,other,1,51,4,4,1,0,82,0
18685,Technology,7,Bachelor's,m,sourcing,1,42,5,8,1,0,71,1
18686,Sales & Marketing,22,Master's & above,m,sourcing,2,31,5,2,0,0,47,0
18687,Sales & Marketing,22,Master's & above,m,sourcing,2,39,1,3,0,0,56,0
18688,Legal,15,Bachelor's,m,other,2,31,5,4,0,0,63,0
18689,Procurement,27,Master's & above,f,other,1,38,3,5,1,0,71,0
18690,Sales & Marketing,2,Master's & above,m,sourcing,2,36,3,3,0,0,43,0
18691,Procurement,5,Bachelor's,m,sourcing,2,33,4,6,0,0,65,0
18692,Sales & Marketing,4,Bachelor's,m,other,1,39,3,11,0,0,46,0
18693,Sales & Marketing,28,Master's & above,m,other,1,31,3,7,1,1,42,0
18694,Sales & Marketing,1,Bachelor's,m,other,1,29,3,6,0,0,64,1
18695,Sales & Marketing,7,Bachelor's,m,sourcing,2,29,3,5,0,0,44,0
18696,HR,28,Master's & above,m,other,1,33,3,7,1,0,50,0
18697,Sales & Marketing,2,Bachelor's,m,sourcing,1,38,4,4,0,0,48,0
18698,Operations,27,Master's & above,m,sourcing,1,41,3,6,0,0,63,0
18699,Technology,7,Master's & above,m,other,1,41,3,9,0,0,81,0
18700,Analytics,25,Bachelor's,m,sourcing,1,28,5,4,1,0,80,0
18701,Sales & Marketing,30,Master's & above,m,other,3,44,1,7,0,0,40,0
18702,Sales & Marketing,12,Bachelor's,m,other,1,27,4,5,0,0,48,0
18703,Technology,2,Master's & above,f,other,1,58,3,17,1,0,80,0
18704,Technology,26,Bachelor's,m,other,1,28,5,4,1,0,81,1
18705,HR,20,Bachelor's,f,sourcing,1,29,2,2,1,0,49,0
18706,Finance,28,Bachelor's,m,other,1,29,5,3,1,0,57,0
18707,Analytics,25,Bachelor's,m,sourcing,1,29,5,6,1,0,84,0
18708,Operations,2,Bachelor's,m,other,1,55,4,17,0,1,56,0
18709,Operations,13,Bachelor's,m,sourcing,2,31,3,4,0,0,58,0
18710,Operations,27,Bachelor's,m,sourcing,1,37,5,3,0,0,58,0
18711,Operations,31,Master's & above,f,other,1,33,3,6,1,0,59,0
18712,Operations,2,Bachelor's,m,sourcing,1,37,3,12,0,0,62,0
18713,Operations,15,Bachelor's,m,other,2,29,3,3,0,0,61,0
18714,Operations,15,Bachelor's,f,other,1,33,1,10,1,0,64,0
18715,Sales & Marketing,31,Master's & above,m,other,1,36,3,11,0,0,54,0
18716,Technology,7,Master's & above,m,sourcing,1,30,3,6,0,0,78,0
18717,HR,2,Master's & above,f,other,1,45,5,15,0,0,46,0
18718,Procurement,13,Master's & above,m,other,2,33,3,6,1,0,65,0
18719,Analytics,22,Bachelor's,m,sourcing,1,27,1,2,0,0,81,0
18720,Technology,1,Master's & above,m,other,1,32,4,3,0,0,78,0
18721,HR,2,Bachelor's,m,sourcing,1,38,4,11,1,0,49,0
18722,Finance,4,Master's & above,m,other,1,43,4,6,0,0,50,0
18723,Procurement,2,Master's & above,f,other,1,45,3,14,0,0,71,0
18724,Sales & Marketing,23,Bachelor's,m,other,1,30,4,5,1,0,51,0
18725,Operations,2,Master's & above,f,sourcing,1,50,2,8,0,0,61,0
18726,Analytics,2,Bachelor's,m,other,1,47,3,4,0,0,86,0
18727,Procurement,22,Master's & above,f,other,1,31,3,4,0,0,71,0
18728,Operations,7,Bachelor's,m,sourcing,1,57,5,4,1,0,58,0
18729,Analytics,2,Bachelor's,f,other,1,30,3,3,0,0,83,0
18730,Sales & Marketing,31,Bachelor's,f,other,1,27,5,3,0,0,48,0
18731,Technology,2,Master's & above,m,sourcing,1,36,5,7,0,0,78,0
18732,Finance,7,Master's & above,m,sourcing,1,39,4,5,0,0,62,0
18733,Technology,33,Bachelor's,f,other,1,38,3,8,0,0,75,0
18734,Procurement,24,Bachelor's,m,sourcing,1,29,3,3,1,0,71,0
18735,HR,22,Master's & above,m,other,1,34,5,7,0,0,62,1
18736,Analytics,11,Master's & above,m,sourcing,1,39,3,9,1,0,88,0
18737,Sales & Marketing,2,Master's & above,f,other,1,40,1,11,0,0,48,0
18738,Procurement,26,Bachelor's,m,sourcing,1,38,3,3,1,0,72,0
18739,Sales & Marketing,31,Bachelor's,m,sourcing,1,39,3,10,0,0,45,0
18740,Technology,22,Master's & above,m,other,1,36,1,3,0,0,74,0
18741,Operations,34,Bachelor's,m,other,1,28,4,1,0,0,59,0
18742,Operations,8,Bachelor's,f,other,1,39,4,6,0,0,59,0
18743,Sales & Marketing,2,Bachelor's,m,sourcing,6,51,1,19,0,0,51,0
18744,Procurement,2,Below Secondary,m,other,1,25,5,2,0,0,69,0
18745,Operations,4,Master's & above,m,other,1,35,5,6,1,0,59,0
18746,Procurement,2,Bachelor's,f,sourcing,1,33,5,10,1,0,70,1
18747,R&D,2,Bachelor's,m,other,2,48,4,20,0,0,86,0
18748,Sales & Marketing,25,Master's & above,m,sourcing,1,35,5,4,0,0,64,1
18749,Technology,7,Master's & above,f,other,3,35,3,8,0,0,84,0
18750,Technology,13,Master's & above,f,other,1,42,3,9,0,0,80,0
18751,Procurement,22,Bachelor's,m,other,1,30,1,5,0,0,74,0
18752,Operations,22,Bachelor's,m,other,1,30,4,4,1,0,62,0
18753,Operations,22,Bachelor's,f,referred,1,38,5,10,0,0,64,0
18754,Procurement,10,Bachelor's,f,other,1,30,5,5,0,1,85,1
18755,Sales & Marketing,27,Bachelor's,m,other,3,30,3,2,1,0,52,1
